cell_id,session_date,direction,entry_minute,entry_price,shares,gross,holding_minutes,exit_minute,exit_price,exit_reason
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-07-29,long,31,44.86,3396,1731.9599999999932,360.0,390,45.37,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-07-31,long,31,45.749,3508,389.3879999999896,90.0,121,45.86,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-01,short,31,44.6,3641,-691.789999999992,60.0,91,44.79,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-01,short,121,44.77,3641,-728.1999999999846,30.0,151,44.97,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-01,short,211,44.7,3641,-1055.8899999999967,30.0,241,44.99,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-04,short,91,44.47,3529,-247.03000000000102,30.0,121,44.54,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-05,long,121,45.32,3426,2158.380000000009,270.0,390,45.95,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-06,long,241,46.41,3104,-279.35999999998853,30.0,271,46.32,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-06,long,301,46.5285,3104,345.7855999999881,90.0,390,46.6399,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-08,long,31,46.65,3084,2035.440000000011,360.0,390,47.31,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-11,long,121,47.76,2925,-320.28749999999184,210.0,331,47.6505,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-13,short,151,47.29,2901,-202.77990000001176,30.0,181,47.3599,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-14,long,151,48.24,3009,90.27000000000311,120.0,271,48.27,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-14,long,301,48.31,3009,-240.72000000001617,30.0,331,48.23,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-18,short,181,47.67,3407,-5.684341886080802e-14,60.0,241,47.67,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-18,short,271,47.44,3407,-374.76999999999805,120.0,390,47.55,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-19,short,361,46.87,3489,-244.230000000001,30.0,390,46.94,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-22,long,31,47.28,3470,246.36999999999279,90.0,121,47.351,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-22,long,301,47.59,3470,-173.50000000001478,30.0,331,47.54,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-25,short,91,46.8599,3580,1324.2420000000052,300.0,390,46.49,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-27,long,61,46.67,4295,-386.5500000000147,30.0,91,46.58,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-27,long,211,47.03,4295,-1374.4000000000015,150.0,361,46.71,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-29,short,61,46.4211,4903,593.7533000000265,180.0,241,46.3,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-29,short,271,46.15,4903,-637.3900000000126,30.0,301,46.28,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-08-29,short,361,46.1116,4903,105.9047999999969,30.0,390,46.09,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-02,short,271,45.65,4376,350.07999999999225,120.0,390,45.57,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-03,short,151,44.94,4450,-934.5000000000036,120.0,271,45.15,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-03,short,331,44.928,4450,-623.0000000000026,30.0,361,45.068,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-04,short,91,44.43,4423,3184.117700000012,300.0,390,43.7101,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-05,short,91,42.9499,4232,-719.8631999999913,30.0,121,43.12,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-08,short,121,43.16,4119,-370.71000000001374,90.0,211,43.25,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-08,short,241,43.02,4119,-494.2799999999894,60.0,301,43.14,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-09,long,31,43.76,4184,-1548.079999999989,30.0,61,43.39,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-09,short,271,42.88,4184,-41.83999999999156,30.0,301,42.89,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-09,short,331,42.609,4184,866.088000000003,60.0,390,42.402,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-11,long,151,43.1,3939,-118.17000000000448,30.0,181,43.07,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-11,long,211,43.1,3939,-941.4210000000172,30.0,241,42.861,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-12,short,31,43.04,3327,-499.0499999999953,30.0,61,43.19,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-17,short,61,41.65,3339,1335.5999999999967,300.0,361,41.25,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-18,short,211,39.612,2901,-864.4979999999848,30.0,241,39.91,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-22,short,31,42.41,2218,-354.8800000000082,60.0,91,42.57,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-22,short,121,42.16,2218,2595.059999999988,270.0,390,40.99,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-23,long,61,41.66,2152,-602.559999999987,30.0,91,41.38,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-25,long,61,41.6499,2209,-397.3991000000077,30.0,91,41.47,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-29,short,31,39.32,2192,3682.5599999999995,360.0,390,37.64,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-30,long,151,38.48,1847,-554.0999999999949,30.0,181,38.18,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-09-30,long,211,38.45,1847,1200.5499999999968,180.0,390,39.1,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-01,short,91,38.19,1698,-288.6600000000028,60.0,151,38.36,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-02,short,31,37.6901,1760,1654.5760000000018,360.0,390,36.75,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-06,short,31,34.54,1883,-94.15000000000725,330.0,361,34.59,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-07,short,31,34.4899,1868,-541.9068000000046,30.0,61,34.78,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-07,short,181,34.0,1868,2222.9199999999955,210.0,390,32.81,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-08,long,31,33.53,2039,-1529.2499999999998,30.0,61,32.78,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-08,long,271,33.88,2039,-2385.6300000000037,120.0,390,32.71,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-10,short,271,29.71,2375,-498.750000000002,30.0,301,29.92,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-13,long,181,33.61,2240,-582.3999999999955,90.0,271,33.35,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-13,long,331,33.7505,2240,2709.2799999999966,60.0,390,34.96,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-14,short,91,34.31,1344,-174.7199999999939,30.0,121,34.44,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-14,short,301,33.84,1344,309.12000000000535,90.0,390,33.61,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-15,short,91,32.45,1448,2534.000000000005,300.0,390,30.7,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-16,short,61,29.99,1510,-770.1000000000023,90.0,151,30.5,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-17,long,241,33.14,1372,-576.2400000000024,60.0,301,32.72,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-21,short,211,31.83,1435,-358.7499999999999,30.0,241,32.08,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-23,short,241,29.74,1511,105.76999999999501,30.0,271,29.67,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-23,short,301,29.24,1511,-1042.590000000002,60.0,361,29.93,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-10-28,long,361,30.79,1590,1574.1000000000029,30.0,390,31.78,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-05,short,181,32.76,1764,1450.0079999999984,210.0,390,31.938,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-06,short,121,30.99,1824,-273.6000000000039,30.0,151,31.14,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-06,short,181,30.75,1824,-291.84000000000026,150.0,331,30.91,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-06,short,361,30.62,1824,18.24000000000285,30.0,390,30.61,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-10,short,211,30.66,1747,-262.04999999999757,30.0,241,30.81,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-10,short,331,30.57,1747,-419.27999999999736,60.0,390,30.81,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-11,short,31,29.92,1915,-495.9849999999939,240.0,271,30.179,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-12,short,271,29.07,1989,700.1280000000005,120.0,390,28.718,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-13,short,181,28.03,1985,-496.2499999999997,90.0,271,28.28,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-13,long,331,29.42,1985,2163.6499999999996,60.0,390,30.51,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-14,short,61,29.52,1808,145.36320000000188,150.0,211,29.4396,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-18,short,271,27.69,2397,-359.54999999999666,90.0,361,27.84,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-19,short,121,27.86,2403,2499.119999999998,270.0,390,26.82,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-24,long,61,27.85,2305,-644.7085000000042,120.0,181,27.5703,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-24,long,271,27.88,2305,900.1024999999981,120.0,390,28.2705,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-25,short,91,27.78,2041,-346.9699999999963,30.0,121,27.95,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-25,short,301,27.68,2041,-897.8359000000032,30.0,331,28.1199,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-11-26,long,61,28.5412,2181,1633.132799999999,330.0,390,29.29,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-01,short,31,28.0,2153,2325.2399999999966,360.0,390,26.92,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-03,long,91,28.3,2030,-182.69999999999953,90.0,181,28.21,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-05,short,31,27.2701,2167,-86.46329999999845,60.0,91,27.31,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-05,long,331,28.64,2167,866.799999999997,60.0,390,29.04,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-08,long,61,29.89,2021,80.83999999999826,30.0,91,29.93,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-08,long,331,30.31,2021,-383.98999999999546,60.0,390,30.12,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-09,long,61,30.49,1989,-79.55999999999818,60.0,121,30.45,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-12,long,211,29.659,2265,-563.9849999999972,30.0,241,29.41,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-15,short,31,29.28,2225,284.8000000000005,360.0,390,29.152,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-16,long,361,30.55,2414,-24.14000000000378,30.0,390,30.54,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-22,short,31,29.52,2911,-50.65140000000605,60.0,91,29.5374,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-22,short,121,29.41,2911,465.75999999999954,270.0,390,29.25,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-23,long,31,29.51,2956,-206.92000000000093,30.0,61,29.44,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-29,short,61,28.7,3661,292.87999999999386,270.0,331,28.62,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-30,long,151,29.55,4115,-1111.0499999999984,120.0,271,29.28,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2008-12-31,long,31,29.73,3805,532.7000000000018,330.0,361,29.87,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-02,long,91,30.36,3787,2461.5500000000084,300.0,390,31.01,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-06,long,31,31.52,3787,-1173.591299999996,30.0,61,31.2101,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-07,short,61,30.54,3969,-317.52000000000726,30.0,91,30.62,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-07,short,331,30.342,3969,-111.13200000000893,30.0,361,30.37,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-08,short,31,30.15,4477,-402.9299999999992,30.0,61,30.24,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-09,short,31,30.01,4419,-883.7999999999967,90.0,121,30.21,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-09,short,151,30.1799,4419,-265.5818999999933,30.0,181,30.24,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-09,short,241,30.1378,4419,-584.1918000000043,60.0,301,30.27,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-09,short,361,30.19,4419,486.0900000000131,30.0,390,30.08,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-12,short,61,29.78,4452,988.3440000000052,330.0,390,29.558,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-13,long,31,29.91,4498,-764.6600000000077,30.0,61,29.74,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-14,short,61,28.9,4827,434.42999999999876,270.0,331,28.81,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-14,short,361,28.59,4827,-338.3727000000003,30.0,390,28.6601,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-15,short,31,28.33,4465,133.94999999998933,90.0,121,28.3,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-15,short,181,28.19,4465,-357.19999999999226,30.0,211,28.27,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-15,long,331,29.1005,4465,310.3175000000073,60.0,390,29.17,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-16,short,181,28.8,4184,-627.599999999994,30.0,211,28.95,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-20,short,31,28.85,4152,3529.2000000000035,360.0,390,28.0,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-23,long,271,29.26,3454,-241.78000000000102,30.0,301,29.19,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-26,long,61,29.53,3750,-1087.5000000000098,180.0,241,29.24,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-27,long,181,29.54,3679,-441.4799999999905,60.0,241,29.42,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-27,long,361,29.56,3679,-584.960999999996,30.0,390,29.401,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2009-01-28,long,121,30.192,3561,-327.61199999999565,240.0,361,30.1,scheduled_fill
